,Year,Hobbyist,ConvertedComp,Country,EdLevel,Employment,JobSat,OrgSize,UndergradMajor,YearsCodePro,Data scientist or machine learning specialist,Database administrator,Data or business analyst,"Engineer, data"
31928,2020,Yes,32988.0,Brazil,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,8.0,1,0,0.0,0.0
31929,2020,Yes,19896.0,Bulgaria,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,10.0,0,1,0.0,0.0
31930,2020,No,50436.0,Uruguay,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,5.0,1,0,0.0,0.0
31931,2020,No,25776.0,Sweden,Master's degree,Employed full-time,8.0,"10,000 or more employees",Natural science,2.0,0,0,1.0,0.0
31933,2020,Yes,6136.0,United States,Master's degree,Employed part-time,6.0,2 to 9 employees,Computer science,6.0,0,1,0.0,0.0
31934,2020,Yes,41077.0,France,Master's degree,Employed full-time,5.0,10 to 19 employees,Computer science,8.0,1,0,0.0,1.0
31935,2020,Yes,64630.0,Greece,Master's degree,"Independent contractor, freelancer, or self-employed",2.0,100 to 499 employees,Computer science,22.0,1,0,1.0,0.0
31936,2020,Yes,47563.0,Austria,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Another engineering discipline,4.0,0,0,1.0,0.0
31937,2020,Yes,90000.0,United States,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,20 to 99 employees,Information systems,7.0,0,0,1.0,0.0
31938,2020,No,85000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Mathematics or statistics,6.0,0,0,0.0,1.0
31939,2020,Yes,75669.0,Spain,Master's degree,Employed full-time,8.0,"5,000 to 9,999 employees",Natural science,30.0,1,0,0.0,0.0
31940,2020,Yes,125000.0,United States,Master's degree,Employed full-time,8.0,500 to 999 employees,Information systems,15.0,0,1,1.0,0.0
31941,2020,Yes,120000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Natural science,6.0,0,0,1.0,0.0
31942,2020,No,12660.0,Guyana,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Information systems,7.0,0,0,1.0,0.0
31943,2020,Yes,64630.0,United Kingdom,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Mathematics or statistics,22.0,1,1,0.0,0.0
31944,2020,No,29364.0,Ukraine,Bachelor's degree,"Independent contractor, freelancer, or self-employed",4.0,"1,000 to 4,999 employees",Computer science,3.0,0,0,1.0,0.0
31945,2020,Yes,60505.0,Canada,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Business,22.0,1,1,1.0,0.0
31946,2020,Yes,27492.0,Brazil,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Another engineering discipline,10.0,0,1,0.0,0.0
31947,2020,No,105000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,20.0,0,1,0.0,0.0
31948,2020,Yes,108000.0,United States,Bachelor's degree,Employed full-time,8.0,"5,000 to 9,999 employees",Computer science,25.0,0,0,1.0,0.0
31949,2020,Yes,75000.0,United States,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Business,3.0,0,0,0.0,1.0
31950,2020,No,45156.0,Chile,Master's degree,Employed full-time,4.0,10 to 19 employees,Computer science,15.0,0,1,0.0,0.0
31951,2020,Yes,130000.0,United States,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,24.0,0,1,0.0,0.0
31952,2020,Yes,62045.0,United Kingdom,Master's degree,Employed full-time,4.0,100 to 499 employees,Computer science,30.0,0,1,1.0,0.0
31953,2020,No,41597.0,Canada,Associate degree,Employed full-time,5.0,"10,000 or more employees",Information systems,10.0,0,1,0.0,0.0
31955,2020,Yes,60505.0,Canada,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Natural science,3.0,1,0,1.0,0.0
31956,2020,Yes,250000.0,United States,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,20.0,0,1,1.0,0.0
31957,2020,Yes,45241.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Natural science,3.0,0,1,0.0,0.0
31958,2020,Yes,150000.0,United States,Master's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,14.0,0,0,0.0,1.0
31959,2020,Yes,57800.0,United States,Bachelor's degree,Employed full-time,4.0,10 to 19 employees,Computer science,4.0,0,1,0.0,0.0
31960,2020,Yes,200000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Fine arts or performing arts,15.0,0,0,0.0,1.0
31962,2020,No,80000.0,United States,Doctoral degree,Employed full-time,6.0,"1,000 to 4,999 employees",Natural science,4.0,0,0,1.0,0.0
31963,2020,No,40717.0,United Kingdom,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Mathematics or statistics,8.0,1,0,0.0,0.0
31964,2020,Yes,290000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,28.0,1,0,0.0,0.0
31965,2020,No,65000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,15.0,0,1,0.0,0.0
31966,2020,Yes,92000.0,United States,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Social science,6.0,0,0,0.0,1.0
31967,2020,No,22701.0,Spain,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Computer science,2.0,0,1,0.0,0.0
31969,2020,Yes,35028.0,Netherlands,Master's degree,Employed full-time,2.0,"5,000 to 9,999 employees",Natural science,1.0,1,0,0.0,0.0
31970,2020,No,17500.0,United States,Associate degree,Employed part-time,8.0,100 to 499 employees,Information systems,3.0,0,1,0.0,0.0
31971,2020,Yes,50000.0,United States,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,30.0,0,1,1.0,0.0
31972,2020,Yes,120000.0,United States,Bachelor's degree,Employed full-time,2.0,"1,000 to 4,999 employees",Computer science,7.0,1,0,0.0,0.0
31973,2020,Yes,105884.0,Canada,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,29.0,0,0,1.0,0.0
31974,2020,Yes,136000.0,United States,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Mathematics or statistics,15.0,0,1,0.0,0.0
31975,2020,Yes,105000.0,United States,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,3.0,0,0,0.0,1.0
31976,2020,No,200000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,2.0,"1,000 to 4,999 employees",Humanities,7.0,1,0,0.0,1.0
31977,2020,Yes,60000.0,United States,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Natural science,3.0,1,0,1.0,0.0
31978,2020,Yes,150000.0,United States,Master's degree,Employed full-time,8.0,"5,000 to 9,999 employees",Social science,7.0,1,0,0.0,0.0
31979,2020,Yes,108000.0,United States,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Computer science,14.0,0,1,0.0,0.0
31980,2020,Yes,85000.0,United States,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,2.0,0,1,1.0,0.0
31981,2020,No,110000.0,United States,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Business,30.0,0,1,0.0,0.0
31982,2020,No,205000.0,United States,Doctoral degree,Employed full-time,6.0,"5,000 to 9,999 employees",Natural science,12.0,1,0,0.0,0.0
31983,2020,Yes,10380.0,Slovakia,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,12.0,0,1,0.0,0.0
31984,2020,Yes,76000.0,United States,Doctoral degree,Employed full-time,8.0,"1,000 to 4,999 employees",Health science,10.0,0,0,1.0,0.0
31985,2020,Yes,59052.0,Denmark,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,1.0,1,0,0.0,0.0
31986,2020,No,62000.0,United States,Master's degree,Employed full-time,8.0,20 to 99 employees,Social science,13.0,0,1,0.0,0.0
31987,2020,Yes,115000.0,United States,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Another engineering discipline,20.0,1,1,1.0,1.0
31988,2020,Yes,64860.0,France,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,4.0,0,0,0.0,1.0
31989,2020,Yes,101800.0,United Kingdom,Master's degree,"Independent contractor, freelancer, or self-employed",4.0,500 to 999 employees,Humanities,21.0,0,1,0.0,0.0
31990,2020,Yes,46000.0,United States,Doctoral degree,Employed full-time,5.0,100 to 499 employees,Natural science,9.0,1,0,0.0,0.0
31991,2020,No,130000.0,United States,Associate degree,"Independent contractor, freelancer, or self-employed",4.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,24.0,0,1,0.0,0.0
31992,2020,Yes,32424.0,Austria,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,30.0,0,1,0.0,0.0
31993,2020,No,80000.0,United States,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,3.0,0,0,0.0,1.0
31996,2020,Yes,70000.0,United States,Master's degree,Employed full-time,4.0,"10,000 or more employees",Computer science,10.0,1,0,0.0,0.0
31997,2020,Yes,130000.0,United States,Bachelor's degree,Employed full-time,4.0,100 to 499 employees,Mathematics or statistics,5.0,1,0,0.0,1.0
31998,2020,Yes,99000.0,United States,Master's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Social science,7.0,0,0,1.0,0.0
31999,2020,Yes,90000.0,United States,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,20 to 99 employees,Mathematics or statistics,7.0,1,0,1.0,0.0
32000,2020,Yes,34034.0,Canada,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,6.0,0,1,0.0,0.0
32001,2020,No,69000.0,United States,Master's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,30.0,0,1,1.0,0.0
32002,2020,No,164000.0,United States,Master's degree,Employed full-time,4.0,"10,000 or more employees",Natural science,5.0,0,1,0.0,0.0
32003,2020,Yes,21550.0,Mexico,Master's degree,Employed full-time,6.0,20 to 99 employees,Another engineering discipline,4.0,1,0,1.0,0.0
32004,2020,Yes,61616.0,Germany,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,4.0,0,1,0.0,0.0
32006,2020,Yes,182000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Fine arts or performing arts,30.0,0,1,0.0,0.0
32008,2020,Yes,48000.0,United States,Doctoral degree,Employed full-time,8.0,"1,000 to 4,999 employees",Natural science,2.0,1,0,0.0,0.0
32009,2020,Yes,75669.0,Germany,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Computer science,15.0,0,1,1.0,0.0
32010,2020,No,36324.0,Germany,Professional degree,Employed full-time,6.0,2 to 9 employees,Health science,4.0,1,0,0.0,0.0
32011,2020,Yes,11220.0,India,Master's degree,Employed full-time,4.0,500 to 999 employees,Information systems,7.0,1,0,1.0,0.0
32012,2020,Yes,7344.0,Ukraine,Bachelor's degree,"Independent contractor, freelancer, or self-employed",4.0,"Just me - I am a freelancer, sole proprietor, etc.",Business,16.0,0,0,1.0,0.0
32013,2020,No,110000.0,United States,Master's degree,Employed full-time,5.0,"10,000 or more employees",Another engineering discipline,3.0,1,0,0.0,0.0
32014,2020,No,77088.0,Serbia,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,10.0,0,1,0.0,1.0
32015,2020,No,69203.0,Canada,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Natural science,15.0,0,1,1.0,0.0
32016,2020,No,150000.0,United States,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Information systems,30.0,0,0,1.0,0.0
32017,2020,Yes,100000.0,United States,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,19.0,0,1,0.0,0.0
32019,2020,Yes,200000.0,United States,Doctoral degree,Employed full-time,6.0,100 to 499 employees,Mathematics or statistics,6.0,1,0,0.0,0.0
32020,2020,Yes,155111.0,United Kingdom,Doctoral degree,Employed full-time,8.0,500 to 999 employees,Computer science,6.0,1,0,0.0,0.0
32021,2020,No,58373.0,Spain,Doctoral degree,Employed full-time,8.0,100 to 499 employees,Natural science,5.0,1,0,0.0,0.0
32024,2020,Yes,194580.0,Portugal,Master's degree,"Independent contractor, freelancer, or self-employed",2.0,"Just me - I am a freelancer, sole proprietor, etc.",Business,11.0,0,0,1.0,0.0
32025,2020,No,54049.0,Italy,Master's degree,Employed full-time,8.0,"10,000 or more employees",Mathematics or statistics,5.0,1,0,1.0,0.0
32026,2020,No,43110.0,Canada,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Web development or web design,3.0,0,0,1.0,0.0
32027,2020,Yes,56723.0,Canada,Master's degree,Employed full-time,4.0,20 to 99 employees,Computer science,10.0,0,0,1.0,0.0
32029,2020,Yes,220000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,5.0,1,1,0.0,1.0
32030,2020,Yes,63890.0,New Zealand,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,500 to 999 employees,Computer science,10.0,0,1,0.0,0.0
32031,2020,Yes,132000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,9.0,0,1,0.0,0.0
32032,2020,No,86775.0,Australia,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Information systems,12.0,0,1,0.0,0.0
32033,2020,Yes,12276.0,Mexico,Bachelor's degree,Employed full-time,4.0,500 to 999 employees,Information systems,1.0,0,0,1.0,0.0
32034,2020,Yes,113447.0,Canada,Doctoral degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,30.0,1,0,0.0,0.0
32036,2020,No,50107.0,Australia,Bachelor's degree,Employed full-time,2.0,10 to 19 employees,Another engineering discipline,9.0,0,1,0.0,0.0
32037,2020,No,120000.0,United States,Master's degree,Employed full-time,2.0,"10,000 or more employees",Business,4.0,0,0,1.0,0.0
32038,2020,Yes,90758.0,Canada,Bachelor's degree,Employed full-time,6.0,10 to 19 employees,Computer science,5.0,0,1,0.0,0.0
32039,2020,Yes,65000.0,United States,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,5.0,0,1,0.0,0.0
32040,2020,Yes,75000.0,United States,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Social science,6.0,0,1,0.0,0.0
32041,2020,Yes,149941.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,8.0,0,0,0.0,1.0
32042,2020,No,150000.0,United States,Master's degree,Employed full-time,5.0,10 to 19 employees,Computer science,10.0,0,0,0.0,1.0
32043,2020,Yes,121010.0,Canada,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,9.0,1,0,1.0,1.0
32044,2020,Yes,141000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,4.0,1,0,0.0,1.0
32045,2020,Yes,67312.0,Canada,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Computer science,3.0,0,1,0.0,0.0
32046,2020,Yes,61000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,I never declared a major,9.0,0,1,0.0,0.0
32047,2020,No,82128.0,United States,Bachelor's degree,Employed full-time,5.0,100 to 499 employees,Computer science,20.0,0,1,1.0,0.0
32048,2020,Yes,105072.0,Israel,Master's degree,Employed full-time,8.0,20 to 99 employees,Humanities,6.0,0,0,0.0,1.0
32050,2020,Yes,34034.0,Canada,Bachelor's degree,Employed full-time,5.0,100 to 499 employees,Information systems,2.0,0,1,0.0,0.0
32051,2020,Yes,250000.0,United States,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,22.0,0,1,1.0,1.0
32053,2020,Yes,140000.0,United States,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Humanities,6.0,0,1,0.0,0.0
32054,2020,Yes,125000.0,United States,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Natural science,10.0,0,1,0.0,0.0
32055,2020,Yes,216515.0,Czech Republic,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,13.0,1,0,0.0,0.0
32056,2020,Yes,15792.0,Mexico,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,2.0,0,0,1.0,1.0
32057,2020,Yes,53448.0,Australia,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,4.0,0,0,1.0,0.0
32058,2020,Yes,56788.0,Australia,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Health science,5.0,0,1,1.0,0.0
32059,2020,Yes,54.0,Netherlands,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Mathematics or statistics,19.0,1,0,1.0,0.0
32060,2020,Yes,150000.0,United States,Master's degree,Employed full-time,4.0,20 to 99 employees,Computer science,15.0,0,1,0.0,0.0
32061,2020,Yes,85000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,8.0,1,0,0.0,0.0
32063,2020,Yes,128000.0,United States,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Business,23.0,1,1,1.0,0.0
32064,2020,No,108098.0,Austria,Master's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,30.0,0,0,1.0,0.0
32065,2020,Yes,61000.0,United States,Doctoral degree,Employed full-time,8.0,"5,000 to 9,999 employees",Social science,11.0,1,0,0.0,0.0
32067,2020,Yes,110000.0,United States,Bachelor's degree,Employed full-time,4.0,"1,000 to 4,999 employees",Natural science,27.0,0,0,1.0,0.0
32068,2020,Yes,133619.0,Australia,Master's degree,Employed full-time,8.0,10 to 19 employees,Computer science,16.0,0,1,0.0,0.0
